# TOPAS Version: 3.9
# Parameter File: UITF2-100M-back.txt
# Results for scorer: BremsSpec
# Filtered by: OnlyIncludeParticlesNamed = 1 "gamma"
# Scored in component: FluencePlaneOut
# EnergyFluence ( MeV/mm2 ) : Sum   
# Binned by incident track energy in 160 bins of 0.050625 MeV from 0 MeV to 8.1 MeV
# First bin is underflow, next to last bin is overflow, last bin is for case of no incident track.
0, 27.29187202453613, 45.00280380249023, 34.6925048828125, 26.55574035644531, 18.29045486450195, 10.20259284973145, 8.965603828430176, 8.449585914611816, 8.009361267089844, 7.644464015960693, 8.230349540710449, 7.353349685668945, 7.34818696975708, 7.119436264038086, 6.99775218963623, 6.788117408752441, 6.644145965576172, 6.661894798278809, 6.417643547058105, 6.345426082611084, 6.224836826324463, 6.016059398651123, 6.169783115386963, 6.133946895599365, 5.967750549316406, 5.963059425354004, 5.824896335601807, 5.68148136138916, 5.589296817779541, 5.358504772186279, 5.34307336807251, 5.337016582489014, 5.391465663909912, 5.317081928253174, 5.375260353088379, 5.15953254699707, 5.098954200744629, 5.193965435028076, 4.87626314163208, 4.793069362640381, 4.90800666809082, 4.890580654144287, 4.85267972946167, 4.616110801696777, 4.758670330047607, 4.627415180206299, 4.426929473876953, 4.339158535003662, 4.278873443603516, 4.315596103668213, 4.309890747070312, 4.126955032348633, 3.849773168563843, 4.091224193572998, 4.156613349914551, 4.136806488037109, 3.939719438552856, 3.958169937133789, 3.935222148895264, 3.835753440856934, 3.800482034683228, 3.827666044235229, 3.767981290817261, 3.727049589157104, 3.730128526687622, 3.768100738525391, 3.821710109710693, 3.726350545883179, 3.931344032287598, 3.518172264099121, 3.659817934036255, 3.300830602645874, 3.663522243499756, 3.423306941986084, 3.202229499816895, 3.403418779373169, 3.080353260040283, 3.597626686096191, 3.029008865356445, 3.263100624084473, 3.070872783660889, 2.884402513504028, 3.003207445144653, 3.00398325920105, 3.036691427230835, 2.746195793151855, 2.978605031967163, 2.634350061416626, 3.065068483352661, 2.918851375579834, 2.833564758300781, 2.939135551452637, 2.761628866195679, 2.768451929092407, 2.876893758773804, 2.854883670806885, 2.501572132110596, 2.572371482849121, 2.785274267196655, 2.60680103302002, 2.465206861495972, 2.50235652923584, 2.453285932540894, 2.236987113952637, 2.400427103042603, 2.26538872718811, 2.554460048675537, 2.102001905441284, 2.240854978561401, 2.189224481582642, 2.218358039855957, 2.294183731079102, 2.121049880981445, 2.313099145889282, 2.282902479171753, 2.121835231781006, 1.994819521903992, 2.458477973937988, 2.144920110702515, 1.986420035362244, 1.733558773994446, 1.873019456863403, 1.923307776451111, 1.807725787162781, 1.98517894744873, 1.803121209144592, 1.579413771629333, 1.623739719390869, 1.639277696609497, 1.58948540687561, 1.617485404014587, 1.574976921081543, 1.507921099662781, 1.400809288024902, 1.398911833763123, 1.530055403709412, 1.246954321861267, 1.543838381767273, 1.358232855796814, 1.213582992553711, 1.263412356376648, 1.163918137550354, 1.241117477416992, 0.8323318362236023, 1.030818939208984, 0.8554489016532898, 0.8369089365005493, 0.8319618105888367, 0.7772480249404907, 0.6483957171440125, 0.826434850692749, 0.658886730670929, 0.4307561814785004, 0.4589875936508179, 0.3970644474029541, 0.1633276790380478, 0.1130805462598801, 0.03785628825426102, 0, 0, 0, 0
