# TOPAS Version: 3.9
# Parameter File: UITF2-10M-back.txt
# Results for scorer: BremsSpec
# Filtered by: OnlyIncludeParticlesNamed = 1 "gamma"
# Scored in component: FluencePlaneOut
# EnergyFluence ( MeV/mm2 ) : Sum   
# Binned by incident track energy in 160 bins of 0.050625 MeV from 0 MeV to 8.1 MeV
# First bin is underflow, next to last bin is overflow, last bin is for case of no incident track.
0, 2.714108228683472, 4.547751903533936, 3.488882303237915, 2.663634300231934, 1.837309718132019, 1.0066899061203, 0.8982183933258057, 0.8443789482116699, 0.8401455283164978, 0.7923200130462646, 0.8971779942512512, 0.7300049662590027, 0.7341665029525757, 0.7012026906013489, 0.7202054262161255, 0.6783483624458313, 0.7045818567276001, 0.6676467657089233, 0.6698974967002869, 0.6295028924942017, 0.6271339654922485, 0.5816523432731628, 0.610626757144928, 0.6655832529067993, 0.5578010678291321, 0.5452991127967834, 0.5709396004676819, 0.6371474862098694, 0.5423253178596497, 0.5265756249427795, 0.5325528383255005, 0.5175511240959167, 0.547711968421936, 0.5093275904655457, 0.5375205278396606, 0.4997852444648743, 0.527442455291748, 0.5416085720062256, 0.47311070561409, 0.4714703857898712, 0.4697039723396301, 0.5091273784637451, 0.4543114602565765, 0.4548951685428619, 0.4478839337825775, 0.3988824784755707, 0.4387712776660919, 0.3790239095687866, 0.4358234405517578, 0.4129627048969269, 0.4509913325309753, 0.4218661785125732, 0.375365287065506, 0.4098397791385651, 0.4121296405792236, 0.4564046859741211, 0.3316812515258789, 0.4224911630153656, 0.3786691725254059, 0.3751184344291687, 0.3271371722221375, 0.4459780156612396, 0.4304357469081879, 0.386809378862381, 0.3405556678771973, 0.3514931201934814, 0.4388491213321686, 0.3246034681797028, 0.406210333108902, 0.3413285315036774, 0.4075527787208557, 0.2724067866802216, 0.4758451581001282, 0.3561532497406006, 0.307708203792572, 0.3313016891479492, 0.3458069860935211, 0.3657512068748474, 0.2455315440893173, 0.2615103125572205, 0.2437684386968613, 0.268981009721756, 0.3124011754989624, 0.3376027643680573, 0.245708093047142, 0.2729077339172363, 0.2435605078935623, 0.2764520645141602, 0.3222361505031586, 0.2728084921836853, 0.330056756734848, 0.3106538355350494, 0.3389945924282074, 0.3099255859851837, 0.2195688635110855, 0.3240348696708679, 0.3037753105163574, 0.3638486564159393, 0.2525338530540466, 0.2301094979047775, 0.1813211888074875, 0.3262874186038971, 0.2234373837709427, 0.2492312788963318, 0.2834761440753937, 0.2333315312862396, 0.2393679320812225, 0.2166962921619415, 0.2196884751319885, 0.2474249452352524, 0.2146136313676834, 0.1525218784809113, 0.1561303734779358, 0.2007478773593903, 0.2029758393764496, 0.2246659994125366, 0.2242494523525238, 0.2079109400510788, 0.1632998287677765, 0.2187216132879257, 0.1265561878681183, 0.11757792532444, 0.1577452272176743, 0.1198567524552345, 0.1806939542293549, 0.243538960814476, 0.1527376472949982, 0.1771616488695145, 0.1900530308485031, 0.1458425372838974, 0.2121381163597107, 0.1834534257650375, 0.1274828314781189, 0.1725056916475296, 0.1634382158517838, 0.1743496656417847, 0.1766809821128845, 0.2134541422128677, 0.1109300777316093, 0.1131825223565102, 0.1077620089054108, 0.1020522713661194, 0.1953974515199661, 0.1036528050899506, 0.08195791393518448, 0.08219674974679947, 0.04761029407382011, 0.1442199498414993, 0.1206522956490517, 0.0601174496114254, 0.08441973477602005, 0.08496171236038208, 0.03665266558527946, 0.09870221465826035, 0.03720909357070923, 0.01255459431558847, 0.01255532074719667, 0.01256702747195959, 0, 0, 0, 0
